t,bcerr
0.0,0.019888575974148948
0.001055759614448663,0.019888575974148948
0.009245468127086159,0.019888575974148948
0.012750907110979945,0.019888575974148948
0.016890172612581723,0.019888575974148948
0.021865664053059782,0.019888575974148948
0.028697086042321383,0.019888575974148948
0.030426062070678796,0.019888575974148948
0.039057436450670904,0.019888575974148948
0.04114775372993069,0.019888575974148948
0.048075086328701125,0.019888575974148948
0.05073442765340507,0.019888575974148948
0.057554625110212886,0.019888575974148948
0.06005413922637461,0.019888575974148948
0.06829634729819739,0.019888575974148948
0.0742843076570929,0.019888575974148948
0.07940684906180039,0.019888575974148948
0.08189627013151675,0.019888575974148948
0.08985023003880077,0.019888575974148948
0.09285232854414038,0.019888575974148948
0.09988495204572043,0.019888575974148948
0.10074728598349783,0.019888575974148948
0.1054150618833425,0.019888575974148948
0.11010990396497038,0.019888575974148948
0.118808372488019,0.019888575974148948
0.12426082455297369,0.019888575974148948
0.1281730883754756,0.019888575974148948
0.13047517555109464,0.019888575974148948
0.13730959610884622,0.019888575974148948
0.14243587379890418,0.019888575974148948
0.1490864773609793,0.019888575974148948
0.15029703053347573,0.019888575974148948
0.1551963224832288,0.019888575974148948
0.16457666304763624,0.019888575974148948
0.16691343065678155,0.019888575974148948
0.17068095946841777,0.019888575974148948
0.17853205546705372,0.019888575974148948
0.18182134884206108,0.019888575974148948
0.188156090623326,0.019888575974148948
0.193622113507693,0.019888575974148948
0.19984778454398208,0.019888575974148948
0.20119743087174624,0.019888575974148948
0.20896157600856566,0.019888575974148948
0.21489559757285803,0.019888575974148948
0.21534890791858377,0.019888575974148948
0.22423034421931495,0.019888575974148948
0.22722640886673823,0.019888575974148948
0.2307269496954615,0.019888575974148948
0.23935323990786395,0.019888575974148948
0.2403798399133663,0.019888575974148948
0.2455647978437772,0.019888575974148948
0.2549127584253541,0.019888575974148948
0.2581620046565797,0.019888575974148948
0.26066644191563204,0.019888575974148948
0.265304826313789,0.019888575974148948
0.27340362201708124,0.019888575974148948
0.27935197325276817,0.019888575974148948
0.2842394863696876,0.019888575974148948
0.28814529347255824,0.019888575974148948
0.2935759814485503,0.019888575974148948
0.2964354873575386,0.019888575974148948
0.30061224232741685,0.019888575974148948
0.3093871688226387,0.019888575974148948
0.31176425958761683,0.019888575974148948
0.3186451493434531,0.019888575974148948
0.32263509332401735,0.019888575974148948
0.32686709854098805,0.019888575974148948
0.3337966662878929,0.019888575974148948
0.3386714599629089,0.019888575974148948
0.3440263247283021,0.019888575974148948
0.3498425555944105,0.019888575974148948
0.35310964569650705,0.019888575974148948
0.3595813146695274,0.019888575974148948
0.36291955169724377,0.019888575974148948
0.3689719646516858,0.019888575974148948
0.37461992237267305,0.019888575974148948
0.37624327090661364,0.019888575974148948
0.3836166073896965,0.019888575974148948
0.38529719487506386,0.019888575974148948
0.39491751180905144,0.019888575974148948
0.3985945519095435,0.019888575974148948
0.404004126505943,0.019888575974148948
0.4094152297506873,0.019888575974148948
0.4127422870359219,0.019888575974148948
0.4186049670254778,0.019888575974148948
0.4240293543114648,0.019888575974148948
0.42913179531636664,0.019888575974148948
0.4347085614074077,0.019888575974148948
0.43664699456881945,0.019888575974148948
0.443919614134506,0.019888575974148948
0.4479382545658098,0.019888575974148948
0.45079180613677794,0.019888575974148948
0.45963546633942054,0.019888575974148948
0.4638173089358596,0.019888575974148948
0.4653083758936414,0.019888575974148948
0.4738367752531954,0.019888575974148948
0.4763591761867774,0.019888575974148948
0.48055168416517496,0.019888575974148948
0.48813398502955585,0.020419736391379846
0.4949147635098274,0.02242741623519793
0.4966821852246594,0.0229409462851171
